"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","gene_name","gene_symbol"
"56990",1246.61973104579,0.0617247200145578,0.258803359454374,0.238500458976614,0.81149295941007,0.999768645777355,"ENSG00000158985","CDC42 small effector 2","CDC42SE2"
"105379173",696.238700144065,0.460381729567906,0.35084147641231,1.31222150321493,0.189445408526376,0.891383050106686,NA,"uncharacterized LOC105379173","LOC105379173"
"51735",427.473715551301,-0.452686763450815,0.287798267171139,-1.57293081678503,0.115734838515473,0.792437013353177,"ENSG00000158987","Rap guanine nucleotide exchange factor 6","RAPGEF6"
"96459",1284.43716564996,-0.34205458939339,0.209449002489011,-1.63311634492667,0.10244452959119,0.768131103872524,"ENSG00000217128","folliculin interacting protein 1","FNIP1"
"23305",129.313604426919,-0.190141678476194,0.585984819635523,-0.32448225978697,0.745572950973696,0.999768645777355,"ENSG00000164398","acyl-CoA synthetase long chain family member 6","ACSL6"
"100861518",102.989520997989,0.398354247634254,0.527428750968191,0.75527594372321,0.450083429629434,0.999768645777355,"ENSG00000237714","P4HA2 antisense RNA 1","P4HA2-AS1"
"8974",832.382622200987,0.451701171493459,0.233251553776463,1.93654088978265,0.0528014895718861,0.607031090235149,"ENSG00000072682","prolyl 4-hydroxylase subunit alpha 2","P4HA2"
"8572",22.8350397653693,1.66468014646899,1.07076196376676,1.55466873385465,0.120024984681671,0.802274118281272,"ENSG00000131435","PDZ and LIM domain 4","PDLIM4"
"6583",42.5767693000625,0.997568564758939,0.80556180834923,1.238351364749,0.215585805836114,0.914202001780458,"ENSG00000197208","solute carrier family 22 member 4","SLC22A4"
"553103",89.8700809917636,0.115890744664169,0.633797820295239,0.182851283095583,0.854914708784694,0.999768645777355,"ENSG00000233006","MIR3936 host gene","MIR3936HG"
"6584",272.843543255489,0.75808526911756,0.377227993096815,2.00962092684092,0.0444713246640942,0.558688106591744,"ENSG00000197375","solute carrier family 22 member 5","SLC22A5"
"441108",25.2786623325635,1.51472545078737,1.0039672180485,1.50873995042555,0.131365251847482,0.821068718654413,NA,"colitis associated IRF1 antisense regulator of intestinal homeostasis","CARINH"
"102723741",2.89416405657794,1.48162284473802,2.62263462363857,0.564936812540993,0.572116743533286,NA,"ENSG00000238160","long intergenic non-protein coding RNA 2863","LINC02863"
"3659",146.235566367662,1.89174983040873,0.567870956600682,3.33130231159009,0.000864406720943468,0.0590276373031568,"ENSG00000125347","interferon regulatory factor 1","IRF1"
"10111",1734.43266317427,-0.0846510295786071,0.206750110861041,-0.40943644105469,0.682219401460765,0.999768645777355,"ENSG00000113522","RAD50 double strand break repair protein","RAD50"
"101927761",31.8476999726697,0.12537124500031,0.919958147559221,0.136279291979681,0.891600493751962,0.999768645777355,"ENSG00000223442","T helper type 2 locus control region associated RNA","TH2LCRR"
"3565",3.04146903996527,-0.617492322802866,2.5840592982479,-0.238962133423777,0.811134945333391,NA,"ENSG00000113520","interleukin 4","IL4"
"105379176",8.79467552091363,1.06548853791111,1.60726554911434,0.662920037387871,0.507381767918413,NA,NA,"uncharacterized LOC105379176","LOC105379176"
"11127",1636.41418680506,0.0876599576236052,0.229216921813237,0.38243231315631,0.70214072615054,0.999768645777355,"ENSG00000131437","kinesin family member 3A","KIF3A"
"645121",44.2147227411528,-0.727609597827752,0.794134696161551,-0.916229452440061,0.359546560891834,0.995447776446473,"ENSG00000205089","cyclin I family member 2","CCNI2"
"23176",355.970518845749,0.471516523003722,0.32917568443303,1.43241601765288,0.152024797161854,0.853833194759584,"ENSG00000164402","septin 8","SEPTIN8"
"134548",316.327422576337,0.119964008916817,0.422456232357033,0.283967899461431,0.776434980927295,0.999768645777355,"ENSG00000198944","sosondowah ankyrin repeat domain family member A","SOWAHA"
"134549",118.075998973903,0.455231474635981,0.489673012234431,0.929664211141043,0.352544970043428,0.993534869079129,"ENSG00000164403","shroom family member 1","SHROOM1"
"2661",133.696773043266,-0.0575255638079016,0.454524495617825,-0.12656207610925,0.899287014381473,0.999768645777355,"ENSG00000164404","growth differentiation factor 9","GDF9"
"27089",3861.5698785601,-0.134293717444578,0.182912954987579,-0.734194674476159,0.462830098758638,0.999768645777355,"ENSG00000164405","ubiquinol-cytochrome c reductase complex III subunit VII","UQCRQ"
"116842",35.1383871785795,0.132431939448923,0.926172263090941,0.142988453364987,0.886299300365181,0.999768645777355,"ENSG00000164406","liver enriched antimicrobial peptide 2","LEAP2"
"27125",1305.25017993435,-0.0857659719625137,0.227731609491058,-0.376609870514622,0.706463551395056,0.999768645777355,"ENSG00000072364","ALF transcription elongation factor 4","AFF4"
"54819",685.661364877453,0.050132053955149,0.26008525463499,0.192752388156359,0.847152892879324,0.999768645777355,"ENSG00000155329","zinc finger CCHC-type containing 10","ZCCHC10"
"3308",1076.77538250881,0.0747494554218367,0.247210892096412,0.302371205362118,0.762369102816515,0.999768645777355,"ENSG00000170606","heat shock protein family A (Hsp70) member 4","HSPA4"
"23105",79.6837180705971,1.45638551015483,0.667017768888093,2.18342835541338,0.0290042796866067,0.461445747567237,"ENSG00000053108","follistatin like 4","FSTL4"
"105379181",9.0710357614654,0.343206252564452,1.79520951860626,0.191178939843693,0.848385402864256,NA,NA,"uncharacterized CTB-49A3.2","CTB-49A3.2"
"105379180",16.8701253798703,0.00350160074095117,1.2990871840957,0.0026954316721927,0.997849359288252,0.999768645777355,NA,"uncharacterized CTB-3M24.3","CTB-3M24.3"
"56951",2319.57153855604,-0.187588462756775,0.22392953267139,-0.837712027167295,0.402192456977609,0.998139332016304,"ENSG00000113583","chromosome 5 open reading frame 15","C5orf15"
"105379183",6.26333165212187,0.911485635530497,2.43139525712735,0.374881719810296,0.70774843478734,NA,NA,"uncharacterized LOC105379183","LOC105379183"
"7416",1698.90221094776,0.132236155464428,0.196390381601052,0.673333156065927,0.500735363668724,0.999768645777355,"ENSG00000213585","voltage dependent anion channel 1","VDAC1"
"6932",9.00879969471305,1.73742025128451,1.84657205033759,0.940889498986444,0.346761489518258,NA,"ENSG00000081059","transcription factor 7","TCF7"
"6500",10667.9550535235,0.0566620985813931,0.167335365897404,0.338614005936638,0.734900530103024,0.999768645777355,"ENSG00000113558","S-phase kinase associated protein 1","SKP1"
"5515",1211.80020740791,0.0320728502597639,0.266221985120772,0.120474085734181,0.904107606699321,0.999768645777355,"ENSG00000113575","protein phosphatase 2 catalytic subunit alpha","PPP2CA"
"100500905",3.06622548957997,-1.16289636733115,2.53040924884098,-0.459568493856793,0.64582597796302,NA,"ENSG00000266751","microRNA 3661","MIR3661"
"51265",271.511873711761,-0.202868752337813,0.412740100035953,-0.491516943277723,0.62306087149358,0.999768645777355,"ENSG00000006837","cyclin dependent kinase like 3","CDKL3"
"7320",2056.49569208916,-0.170878505547467,0.204088309600973,-0.837277283944209,0.402436724874482,0.998139332016304,"ENSG00000119048","ubiquitin conjugating enzyme E2 B","UBE2B"
"91368",614.746702091025,0.0153776390141558,0.329056393594224,0.0467325337343808,0.96272640049324,0.999768645777355,"ENSG00000237190","CDKN2A interacting protein N-terminal like","CDKN2AIPNL"
"107986450",30.5310266100661,-0.768265831441919,0.929516956798261,-0.826521588253995,0.408508276977319,0.998139332016304,NA,NA,NA
"101927934",39.0773333369127,-0.473938270135368,0.884264251948029,-0.535969048948077,0.591979941569599,0.999768645777355,"ENSG00000251169","long intergenic non-protein coding RNA 1843","LINC01843"
"23338",396.495950198868,0.263452555391418,0.293343140122799,0.898103685946537,0.369130274135618,0.998084816072894,"ENSG00000043143","jade family PHD finger 2","JADE2"
"51128",3755.97094114973,-0.809548823344696,0.231100464767143,-3.50301685529017,0.000460020352866954,0.0371420129627881,"ENSG00000152700","secretion associated Ras related GTPase 1B","SAR1B"
"10802",546.68965349421,0.109221047533462,0.392625370260437,0.27818132959929,0.780873166261827,0.999768645777355,"ENSG00000113615","SEC24 homolog A, COPII coat complex component","SEC24A"
"819",673.726911877839,0.070691347408678,0.259598989802714,0.272309793895581,0.785383826236922,0.999768645777355,"ENSG00000164615","calcium modulating ligand","CAMLG"
"9879",1459.63850949769,-0.187344121670545,0.220668129446654,-0.84898586008015,0.395889160375357,0.998139332016304,"ENSG00000145833","DEAD-box helicase 46","DDX46"
"134553",810.352996794396,-0.285395806503694,0.234230971096346,-1.21843753269632,0.223057749521142,0.921287542671212,"ENSG00000181904","chromosome 5 open reading frame 24","C5orf24"
"79770",1085.70578034253,-0.0480264455093361,0.229238576936804,-0.209504203660172,0.834054654153707,0.999768645777355,"ENSG00000113621","thioredoxin domain containing 15","TXNDC15"
"84105",259.124036307354,-0.392661213284406,0.388105317707024,-1.01173881255815,0.311662952637711,0.981854906592589,"ENSG00000132570","pterin-4 alpha-carbinolamine dehydratase 2","PCBD2"
"347732",7.16325764861831,-0.00744028302144348,1.96895712471571,-0.00377879382341439,0.996984965925263,NA,"ENSG00000152705","cation channel sperm associated 3","CATSPER3"
"100996485",134.412720804543,0.360551244658906,0.473700290584741,0.761137900535881,0.446574704904536,0.999768645777355,"ENSG00000224186","PITX1 antisense RNA 1","PITX1-AS1"
"9555",1334.29590519763,0.0504644375654489,0.209340176845107,0.241064273117473,0.809505302235122,0.999768645777355,"ENSG00000113648","macroH2A.1 histone","MACROH2A1"
"9547",12.0911827347483,-1.025892209155,2.03108708174577,-0.505095137660576,0.613492016339332,0.999768645777355,"ENSG00000145824","C-X-C motif chemokine ligand 14","CXCL14"
"26223",3.48675485139109,-3.76475322459487,2.9787795702485,-1.26385760873229,0.206281139463101,NA,NA,"F-box and leucine rich repeat protein 21, pseudogene","FBXL21P"
"7045",72.1802035114361,0.366736690476891,0.843068369710042,0.435002312568106,0.663560748847819,0.999768645777355,"ENSG00000120708","transforming growth factor beta induced","TGFBI"
"9597",8.51752831357477,-0.884872171093663,2.12908739464812,-0.415611014051355,0.677694665853904,NA,"ENSG00000164621","SMAD5 antisense RNA 1","SMAD5-AS1"
"4090",1541.72649379591,0.20991104935975,0.215206787727657,0.975392326497578,0.329365688546431,0.986305505632163,"ENSG00000113658","SMAD family member 5","SMAD5"
"389332",15.7712678730846,0.805517851055165,1.34058111268559,0.600872146737523,0.547925146125095,0.999768645777355,"ENSG00000271824","small integral membrane protein 32","SMIM32"
"6695",37.4808294692189,0.000594642643212619,0.852625803369447,0.000697425108251101,0.999443535318921,0.999768645777355,"ENSG00000152377","SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1","SPOCK1"
"26249",1107.5620186266,0.369348348541977,0.230208169103999,1.60441026041574,0.108623650842792,0.779979608971757,"ENSG00000146021","kelch like family member 3","KLHL3"
"10949",665.454417530445,-0.105264652847189,0.281882548494389,-0.373434444272751,0.708825127765844,0.999768645777355,"ENSG00000177733","heterogeneous nuclear ribonucleoprotein A0","HNRNPA0"
"107986369",20.5099008504815,-1.02158354110887,1.2063164877663,-0.846861956600216,0.397072069515132,0.998139332016304,NA,NA,NA
"4888",11.1194271779471,-0.743219226609703,1.69813512428522,-0.437667895788057,0.661627045255087,0.999768645777355,"ENSG00000293504","neuropeptide Y receptor Y6 (pseudogene)","NPY6R"
"107986368",8.81292936790842,-1.06675465753744,1.58788149379559,-0.671809994452118,0.501704665252266,NA,NA,"uncharacterized LOC107986368","LOC107986368"
"101928005",17.5382559674799,0.0623479685352399,1.18648263668913,0.0525485722312984,0.958091593724768,0.999768645777355,NA,"PKD2L2 divergent transcript","PKD2L2-DT"
"9499",28.3250724038901,-1.16887095449855,0.939300882282984,-1.24440525559562,0.213350449612528,0.913346869197534,"ENSG00000120729","myotilin","MYOT"
"27039",33.7695402902402,0.230251180173377,0.929193740875557,0.247796740383137,0.804291677090868,0.999768645777355,"ENSG00000078795","polycystin 2 like 2, transient receptor potential cation channel","PKD2L2"
"51306",327.480266882321,0.635485236242359,0.320289902780809,1.98409388096525,0.0472453751533029,0.575604550238407,"ENSG00000031003","family with sequence similarity 13 member B","FAM13B"
"100130172",6.70509425480265,4.59621342445365,2.40101104768529,1.91428249731906,0.0555840695931628,NA,NA,"FAM13B antisense RNA 1","FAM13B-AS1"
"8382",422.555658974236,-0.290321066618796,0.313478407717948,-0.926127795315369,0.354379570667268,0.993534869079129,"ENSG00000112981","NME/NM23 family member 5","NME5"
"10902",2081.88830313531,0.166540377733537,0.266903701516143,0.623971780037169,0.532646118182464,0.999768645777355,"ENSG00000112983","bromodomain containing 8","BRD8"
"10112",13.8115411932408,0.48355527222955,1.29186304889842,0.374308462992172,0.70817483642342,0.999768645777355,"ENSG00000112984","kinesin family member 20A","KIF20A"
"8697",620.590953787261,0.210038236742631,0.303456226119011,0.692153327776038,0.488841045048986,0.999768645777355,"ENSG00000094880","cell division cycle 23","CDC23"
"995",4.35014963460744,2.98016528487348,2.81746021303153,1.05774884454069,0.290169960356576,NA,"ENSG00000158402","cell division cycle 25C","CDC25C"
"51307",459.95899892943,0.312991094818258,0.290909958293067,1.07590368048847,0.281970335734288,0.964342885032999,"ENSG00000120709","family with sequence similarity 53 member C","FAM53C"
"51780",823.929521282991,-0.0245700718515964,0.245938918012219,-0.0999031468877799,0.920421217997439,0.999768645777355,"ENSG00000120733","lysine demethylase 3B","KDM3B"
"51308",154.548704046919,0.234716871360863,0.635256952303607,0.369483357104111,0.711767476062261,0.999768645777355,"ENSG00000132563","receptor accessory protein 2","REEP2"
"1958",3885.95660920599,2.87748948676389,1.67209546540282,1.72088827839185,0.0852710990088716,0.722910668563504,"ENSG00000120738","early growth response 1","EGR1"
"2107",791.830848854209,0.291493465656655,0.321991862299935,0.905282088729093,0.365315962855224,0.99755938365792,"ENSG00000120705","eukaryotic translation termination factor 1","ETF1"
"3313",2681.65891846388,-0.00501422962631112,0.215658135901117,-0.0232508252255794,0.981450196881603,0.999768645777355,"ENSG00000113013","heat shock protein family A (Hsp70) member 9","HSPA9"
"26785",17.098853417115,0.528133098005093,1.18120467757162,0.447113957498758,0.654792781854611,0.999768645777355,"ENSG00000206989","small nucleolar RNA, C/D box 63","SNORD63"
"105379193",27.5902778887807,0.00492992839312997,0.975915945978543,0.00505159118820092,0.995969430525851,0.999768645777355,NA,"uncharacterized LOC105379193","LOC105379193"
"105379194",10.19339455166,0.723101137871326,1.48566385933396,0.486719208607186,0.62645733088809,0.999768645777355,"ENSG00000253404","CTNNA1 antisense RNA 1","CTNNA1-AS1"
"1495",1576.40744784409,-0.15346295420475,0.215789768836948,-0.71116881505493,0.476979630747413,0.999768645777355,"ENSG00000044115","catenin alpha 1","CTNNA1"
"26045",110.46851748216,0.570872721136064,0.526012498754853,1.08528356738177,0.277796081663446,0.960764930348138,"ENSG00000146006","leucine rich repeat transmembrane neuronal 2","LRRTM2"
"64374",548.929406937241,0.457596916340203,0.285343603369378,1.60366978946377,0.108786858422841,0.779979608971757,"ENSG00000120725","SIL1 nucleotide exchange factor","SIL1"
"105379195",29.4756269954492,-0.309912600463982,0.944449000034282,-0.328141170621953,0.742804926170938,0.999768645777355,NA,NA,NA
"9782",6437.46634336307,-0.220149310934583,0.210324375927098,-1.04671324930445,0.295231851120251,0.972950139974222,"ENSG00000015479","matrin 3","MATR3"
"724102",11.3006159584692,-0.102772026568489,1.42255705007124,-0.0722445729423242,0.942407273744141,0.999768645777355,"ENSG00000281398","small nucleolar RNA host gene 4","SNHG4"
"51247",3499.54640105215,-0.136780234565254,0.174543141822332,-0.783647143836126,0.433247184977436,0.999768645777355,"ENSG00000120727","poly(A) binding protein interacting protein 2","PAIP2"
